race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,track_condition,horse_age,class,is_top3
2025-04-12,馬_101_00,蔡明紹,告東尼,108,7,13.36,1600,好地,3,普通賽,0
2025-04-12,馬_101_01,周俊樂,沈集成,121,8,15.85,1600,好地,4,普通賽,0
2025-04-12,馬_101_02,莫雷拉,蘇偉賢,121,1,8.63,1600,好地,2,普通賽,1
2025-04-12,馬_101_03,周俊樂,大衛希斯,129,7,14.62,1600,好地,8,普通賽,0
2025-04-12,馬_101_04,梁家俊,葉楚航,108,7,15.88,1600,好地,2,普通賽,0
2025-04-12,馬_101_05,梁家俊,方嘉柏,114,8,13.82,1600,好地,7,普通賽,0
2025-04-12,馬_101_06,何澤堯,呂健威,131,4,9.7,1600,好地,4,普通賽,0
2025-04-12,馬_101_07,布文,沈集成,108,5,16.36,1600,好地,5,普通賽,0
2025-04-12,馬_101_08,潘頓,沈集成,108,11,8.67,1600,好地,6,普通賽,1
2025-04-12,馬_101_09,周俊樂,葉楚航,112,11,17.82,1600,好地,5,普通賽,0
2025-04-12,馬_101_10,何澤堯,方嘉柏,118,8,15.26,1600,好地,3,普通賽,0
2025-04-12,馬_101_11,蔡明紹,蔡約翰,128,1,9.71,1600,好地,5,普通賽,1
2025-04-13,馬_102_00,蔡明紹,蔡約翰,124,3,8.19,1800,軟地,8,精英班,1
2025-04-13,馬_102_01,周俊樂,方嘉柏,126,9,14.33,1800,軟地,3,精英班,0
2025-04-13,馬_102_02,艾道拿,方嘉柏,103,9,14.63,1800,軟地,6,精英班,0
2025-04-13,馬_102_03,布文,大衛希斯,118,14,19.27,1800,軟地,6,精英班,0
2025-04-13,馬_102_04,艾道拿,方嘉柏,130,4,15.98,1800,軟地,3,精英班,1
2025-04-13,馬_102_05,何澤堯,呂健威,116,4,11.74,1800,軟地,8,精英班,0
2025-04-13,馬_102_06,梁家俊,告東尼,112,11,16.57,1800,軟地,5,精英班,0
2025-04-13,馬_102_07,梁家俊,蔡約翰,103,1,8.14,1800,軟地,7,精英班,1
2025-04-13,馬_102_08,莫雷拉,葉楚航,109,9,8.14,1800,軟地,4,精英班,0
2025-04-13,馬_102_09,艾道拿,大衛希斯,124,2,7.54,1800,軟地,7,精英班,0
2025-04-13,馬_102_10,艾道拿,沈集成,123,11,15.32,1800,軟地,6,精英班,0
2025-04-13,馬_102_11,莫雷拉,蘇偉賢,103,13,9.94,1800,軟地,2,精英班,0
2025-04-14,馬_103_00,莫雷拉,沈集成,125,5,6.45,1200,好至快,6,盃賽,0
2025-04-14,馬_103_01,布文,葉楚航,121,8,16.21,1200,好至快,8,盃賽,1
2025-04-14,馬_103_02,潘頓,沈集成,113,10,8.62,1200,好至快,6,盃賽,1
2025-04-14,馬_103_03,莫雷拉,呂健威,132,6,4.27,1200,好至快,2,盃賽,1
2025-04-14,馬_103_04,莫雷拉,葉楚航,129,9,3.17,1200,好至快,2,盃賽,0
2025-04-14,馬_103_05,布文,呂健威,100,9,11.15,1200,好至快,2,盃賽,1
2025-04-14,馬_103_06,田泰安,呂健威,118,12,14.82,1200,好至快,4,盃賽,1
2025-04-14,馬_103_07,蔡明紹,葉楚航,116,1,8.09,1200,好至快,5,盃賽,1
2025-04-14,馬_103_08,潘頓,方嘉柏,103,1,6.4,1200,好至快,3,盃賽,1
2025-04-14,馬_103_09,艾道拿,沈集成,123,13,13.29,1200,好至快,7,盃賽,0
2025-04-14,馬_103_10,潘頓,呂健威,123,8,6.18,1200,好至快,2,盃賽,1
2025-04-14,馬_103_11,田泰安,方嘉柏,121,10,9.44,1200,好至快,6,盃賽,0
2025-04-15,馬_104_00,梁家俊,方嘉柏,134,5,10.42,1400,黏地,6,盃賽,1
2025-04-15,馬_104_01,蔡明紹,告東尼,124,11,11.79,1400,黏地,5,盃賽,0
2025-04-15,馬_104_02,布文,告東尼,116,13,15.38,1400,黏地,4,盃賽,0
2025-04-15,馬_104_03,田泰安,方嘉柏,134,4,9.25,1400,黏地,6,盃賽,1
2025-04-15,馬_104_04,蔡明紹,方嘉柏,116,13,16.94,1400,黏地,3,盃賽,0
2025-04-15,馬_104_05,莫雷拉,沈集成,101,1,6.29,1400,黏地,7,盃賽,1
2025-04-15,馬_104_06,梁家俊,葉楚航,110,13,18.96,1400,黏地,4,盃賽,1
2025-04-15,馬_104_07,梁家俊,呂健威,123,3,11.64,1400,黏地,7,盃賽,0
2025-04-15,馬_104_08,田泰安,告東尼,108,3,15.31,1400,黏地,6,盃賽,0
2025-04-15,馬_104_09,潘頓,蔡約翰,110,1,4.84,1400,黏地,7,盃賽,0
2025-04-15,馬_104_10,莫雷拉,大衛希斯,106,13,13.18,1400,黏地,7,盃賽,0
2025-04-15,馬_104_11,田泰安,呂健威,125,6,14.59,1400,黏地,4,盃賽,1
2025-04-16,馬_105_00,艾道拿,大衛希斯,104,11,12.06,1200,好地,5,普通賽,0
2025-04-16,馬_105_01,梁家俊,呂健威,125,4,19.5,1200,好地,8,普通賽,0
2025-04-16,馬_105_02,莫雷拉,葉楚航,118,5,4.33,1200,好地,5,普通賽,1
2025-04-16,馬_105_03,周俊樂,告東尼,104,4,16.04,1200,好地,3,普通賽,0
2025-04-16,馬_105_04,蔡明紹,方嘉柏,103,1,15.46,1200,好地,5,普通賽,0
2025-04-16,馬_105_05,潘頓,呂健威,134,5,3.15,1200,好地,3,普通賽,1
2025-04-16,馬_105_06,莫雷拉,方嘉柏,102,5,7.13,1200,好地,4,普通賽,1
2025-04-16,馬_105_07,蔡明紹,呂健威,113,2,6.61,1200,好地,4,普通賽,0
2025-04-16,馬_105_08,田泰安,告東尼,120,9,15.87,1200,好地,8,普通賽,0
2025-04-16,馬_105_09,梁家俊,蔡約翰,134,6,9.63,1200,好地,4,普通賽,0
2025-04-16,馬_105_10,艾道拿,沈集成,102,1,10.91,1200,好地,5,普通賽,0
2025-04-16,馬_105_11,莫雷拉,呂健威,113,12,5.47,1200,好地,2,普通賽,1
2025-04-17,馬_106_00,布文,告東尼,132,1,9.61,1000,黏地,6,第三班,1
2025-04-17,馬_106_01,莫雷拉,葉楚航,109,8,6.31,1000,黏地,3,第三班,1
2025-04-17,馬_106_02,田泰安,方嘉柏,133,1,13.31,1000,黏地,5,第三班,1
2025-04-17,馬_106_03,潘頓,呂健威,104,8,5.22,1000,黏地,4,第三班,1
2025-04-17,馬_106_04,艾道拿,蘇偉賢,121,13,16.66,1000,黏地,6,第三班,0
2025-04-17,馬_106_05,何澤堯,告東尼,132,5,13.07,1000,黏地,2,第三班,0
2025-04-17,馬_106_06,周俊樂,告東尼,103,2,14.36,1000,黏地,6,第三班,0
2025-04-17,馬_106_07,布文,蘇偉賢,125,1,12.95,1000,黏地,2,第三班,0
2025-04-17,馬_106_08,何澤堯,葉楚航,125,7,13.58,1000,黏地,3,第三班,0
2025-04-17,馬_106_09,梁家俊,方嘉柏,125,9,17.11,1000,黏地,3,第三班,0
2025-04-17,馬_106_10,周俊樂,蔡約翰,113,13,10.21,1000,黏地,4,第三班,0
2025-04-17,馬_106_11,潘頓,告東尼,120,3,10.02,1000,黏地,2,第三班,1
2025-04-18,馬_107_00,艾道拿,蘇偉賢,119,8,13.68,1400,好地,3,精英班,0
2025-04-18,馬_107_01,田泰安,大衛希斯,119,10,17.11,1400,好地,2,精英班,0
2025-04-18,馬_107_02,布文,呂健威,124,6,11.83,1400,好地,5,精英班,0
2025-04-18,馬_107_03,周俊樂,沈集成,107,1,14.9,1400,好地,8,精英班,0
2025-04-18,馬_107_04,梁家俊,呂健威,126,13,16.02,1400,好地,5,精英班,0
2025-04-18,馬_107_05,田泰安,葉楚航,131,7,15.31,1400,好地,2,精英班,0
2025-04-18,馬_107_06,周俊樂,蘇偉賢,131,9,13.89,1400,好地,7,精英班,0
2025-04-18,馬_107_07,周俊樂,大衛希斯,132,10,15.64,1400,好地,7,精英班,0
2025-04-18,馬_107_08,蔡明紹,呂健威,118,5,15.48,1400,好地,7,精英班,0
2025-04-18,馬_107_09,潘頓,葉楚航,132,1,8.63,1400,好地,5,精英班,1
2025-04-18,馬_107_10,艾道拿,葉楚航,115,2,10.25,1400,好地,2,精英班,0
2025-04-18,馬_107_11,莫雷拉,告東尼,117,13,12.1,1400,好地,2,精英班,0
2025-04-19,馬_108_00,梁家俊,告東尼,113,11,9.91,2200,黏地,6,盃賽,0
2025-04-19,馬_108_01,莫雷拉,葉楚航,126,9,6.65,2200,黏地,6,盃賽,0
2025-04-19,馬_108_02,何澤堯,沈集成,102,3,16.92,2200,黏地,2,盃賽,0
2025-04-19,馬_108_03,梁家俊,蔡約翰,128,7,9.94,2200,黏地,4,盃賽,1
2025-04-19,馬_108_04,莫雷拉,蘇偉賢,133,14,10.13,2200,黏地,4,盃賽,0
2025-04-19,馬_108_05,梁家俊,蔡約翰,121,1,5.39,2200,黏地,8,盃賽,1
2025-04-19,馬_108_06,莫雷拉,呂健威,101,8,7.14,2200,黏地,3,盃賽,1
2025-04-19,馬_108_07,蔡明紹,葉楚航,112,13,18.02,2200,黏地,2,盃賽,0
2025-04-19,馬_108_08,艾道拿,告東尼,123,5,7.9,2200,黏地,6,盃賽,1
2025-04-19,馬_108_09,何澤堯,蔡約翰,109,5,9.46,2200,黏地,8,盃賽,0
2025-04-19,馬_108_10,周俊樂,方嘉柏,117,8,17.35,2200,黏地,5,盃賽,0
2025-04-19,馬_108_11,莫雷拉,告東尼,102,3,8.09,2200,黏地,8,盃賽,1
2025-04-20,馬_109_00,艾道拿,蔡約翰,110,11,14.14,2200,黏地,2,第三班,0
2025-04-20,馬_109_01,梁家俊,告東尼,118,3,14.76,2200,黏地,5,第三班,0
2025-04-20,馬_109_02,莫雷拉,呂健威,125,4,8.15,2200,黏地,2,第三班,1
2025-04-20,馬_109_03,蔡明紹,告東尼,118,6,18.2,2200,黏地,5,第三班,0
2025-04-20,馬_109_04,梁家俊,葉楚航,112,14,17.22,2200,黏地,8,第三班,0
2025-04-20,馬_109_05,何澤堯,告東尼,126,6,11.13,2200,黏地,3,第三班,1
2025-04-20,馬_109_06,田泰安,蔡約翰,118,1,10.79,2200,黏地,7,第三班,1
2025-04-20,馬_109_07,艾道拿,方嘉柏,116,7,15.29,2200,黏地,4,第三班,0
2025-04-20,馬_109_08,周俊樂,大衛希斯,103,11,16.77,2200,黏地,2,第三班,0
2025-04-20,馬_109_09,周俊樂,大衛希斯,123,12,18.57,2200,黏地,6,第三班,0
2025-04-20,馬_109_10,周俊樂,方嘉柏,131,2,11.26,2200,黏地,2,第三班,1
2025-04-20,馬_109_11,莫雷拉,沈集成,111,9,8.82,2200,黏地,5,第三班,1
2025-04-21,馬_110_00,布文,呂健威,117,6,10.61,1600,好至快,3,第一班,1
2025-04-21,馬_110_01,艾道拿,方嘉柏,106,1,8.39,1600,好至快,3,第一班,1
2025-04-21,馬_110_02,艾道拿,方嘉柏,112,7,16.37,1600,好至快,7,第一班,0
2025-04-21,馬_110_03,何澤堯,蔡約翰,134,7,9.21,1600,好至快,3,第一班,1
2025-04-21,馬_110_04,艾道拿,大衛希斯,134,13,16.66,1600,好至快,6,第一班,0
2025-04-21,馬_110_05,周俊樂,告東尼,122,3,12.99,1600,好至快,7,第一班,0
2025-04-21,馬_110_06,何澤堯,呂健威,118,13,11.63,1600,好至快,5,第一班,0
2025-04-21,馬_110_07,梁家俊,方嘉柏,127,6,14.79,1600,好至快,7,第一班,1
2025-04-21,馬_110_08,艾道拿,大衛希斯,132,8,15.31,1600,好至快,6,第一班,0
2025-04-21,馬_110_09,田泰安,蔡約翰,117,1,9.15,1600,好至快,2,第一班,1
2025-04-21,馬_110_10,何澤堯,方嘉柏,101,1,11.83,1600,好至快,8,第一班,1
2025-04-21,馬_110_11,莫雷拉,蔡約翰,106,10,7.85,1600,好至快,7,第一班,1
2025-04-22,馬_111_00,梁家俊,沈集成,124,4,20.2,2000,黏地,3,第三班,0
2025-04-22,馬_111_01,布文,大衛希斯,116,14,18.91,2000,黏地,7,第三班,0
2025-04-22,馬_111_02,田泰安,蔡約翰,112,3,12.21,2000,黏地,4,第三班,0
2025-04-22,馬_111_03,田泰安,大衛希斯,115,2,12.39,2000,黏地,8,第三班,0
2025-04-22,馬_111_04,梁家俊,大衛希斯,106,12,11.22,2000,黏地,4,第三班,0
2025-04-22,馬_111_05,周俊樂,呂健威,130,10,10.13,2000,黏地,6,第三班,0
2025-04-22,馬_111_06,梁家俊,大衛希斯,127,12,18.72,2000,黏地,3,第三班,0
2025-04-22,馬_111_07,潘頓,蘇偉賢,106,9,8.9,2000,黏地,4,第三班,0
2025-04-22,馬_111_08,潘頓,蘇偉賢,121,4,14.4,2000,黏地,2,第三班,0
2025-04-22,馬_111_09,布文,方嘉柏,115,11,10.35,2000,黏地,3,第三班,0
2025-04-22,馬_111_10,莫雷拉,呂健威,126,7,5.14,2000,黏地,4,第三班,1
2025-04-22,馬_111_11,布文,呂健威,111,5,3.29,2000,黏地,5,第三班,1
2025-04-23,馬_112_00,艾道拿,告東尼,112,12,16.86,1000,軟地,2,第三班,0
2025-04-23,馬_112_01,周俊樂,大衛希斯,110,3,15.96,1000,軟地,8,第三班,1
2025-04-23,馬_112_02,莫雷拉,呂健威,131,9,2.99,1000,軟地,6,第三班,1
2025-04-23,馬_112_03,布文,呂健威,106,12,6.11,1000,軟地,8,第三班,1
2025-04-23,馬_112_04,蔡明紹,告東尼,116,4,13.49,1000,軟地,4,第三班,0
2025-04-23,馬_112_05,何澤堯,告東尼,114,6,16.24,1000,軟地,2,第三班,1
2025-04-23,馬_112_06,布文,告東尼,115,8,19.9,1000,軟地,8,第三班,0
2025-04-23,馬_112_07,莫雷拉,呂健威,129,12,9.66,1000,軟地,7,第三班,0
2025-04-23,馬_112_08,田泰安,葉楚航,101,4,15.38,1000,軟地,4,第三班,1
2025-04-23,馬_112_09,田泰安,大衛希斯,115,2,11.15,1000,軟地,8,第三班,0
2025-04-23,馬_112_10,艾道拿,沈集成,128,8,17.22,1000,軟地,5,第三班,0
2025-04-23,馬_112_11,何澤堯,方嘉柏,129,3,16.77,1000,軟地,6,第三班,1
2025-04-24,馬_113_00,艾道拿,葉楚航,108,5,17.3,1400,好至快,2,第三班,0
2025-04-24,馬_113_01,田泰安,方嘉柏,126,8,17.55,1400,好至快,5,第三班,0
2025-04-24,馬_113_02,田泰安,葉楚航,107,13,15.02,1400,好至快,8,第三班,0
2025-04-24,馬_113_03,潘頓,蔡約翰,101,2,7.05,1400,好至快,4,第三班,1
2025-04-24,馬_113_04,蔡明紹,告東尼,119,9,12.43,1400,好至快,7,第三班,0
2025-04-24,馬_113_05,周俊樂,呂健威,122,8,7.23,1400,好至快,5,第三班,0
2025-04-24,馬_113_06,潘頓,蘇偉賢,130,11,8.54,1400,好至快,3,第三班,0
2025-04-24,馬_113_07,田泰安,沈集成,107,2,15.78,1400,好至快,7,第三班,0
2025-04-24,馬_113_08,何澤堯,蔡約翰,109,7,12.88,1400,好至快,4,第三班,1
2025-04-24,馬_113_09,田泰安,大衛希斯,133,5,10.64,1400,好至快,5,第三班,1
2025-04-24,馬_113_10,周俊樂,告東尼,105,11,11.79,1400,好至快,5,第三班,1
2025-04-24,馬_113_11,何澤堯,大衛希斯,102,2,14.54,1400,好至快,8,第三班,0
2025-04-25,馬_114_00,莫雷拉,蘇偉賢,125,3,8.82,1400,黏地,5,第一班,1
2025-04-25,馬_114_01,莫雷拉,蘇偉賢,111,11,9.64,1400,黏地,7,第一班,1
2025-04-25,馬_114_02,梁家俊,呂健威,131,12,10.26,1400,黏地,8,第一班,0
2025-04-25,馬_114_03,蔡明紹,葉楚航,124,6,16.68,1400,黏地,5,第一班,0
2025-04-25,馬_114_04,蔡明紹,沈集成,103,14,16.17,1400,黏地,8,第一班,0
2025-04-25,馬_114_05,莫雷拉,沈集成,122,2,6.03,1400,黏地,4,第一班,1
2025-04-25,馬_114_06,潘頓,葉楚航,122,9,12.3,1400,黏地,7,第一班,0
2025-04-25,馬_114_07,梁家俊,告東尼,116,12,17.21,1400,黏地,2,第一班,0
2025-04-25,馬_114_08,梁家俊,蘇偉賢,132,7,12.43,1400,黏地,8,第一班,0
2025-04-25,馬_114_09,蔡明紹,大衛希斯,128,6,14.88,1400,黏地,3,第一班,0
2025-04-25,馬_114_10,田泰安,沈集成,109,13,21.34,1400,黏地,5,第一班,0
2025-04-25,馬_114_11,梁家俊,蘇偉賢,103,12,12.6,1400,黏地,8,第一班,0
2025-04-26,馬_115_00,潘頓,蔡約翰,113,10,2.32,1000,好至快,7,普通賽,1
2025-04-26,馬_115_01,田泰安,蘇偉賢,124,2,11.09,1000,好至快,8,普通賽,0
2025-04-26,馬_115_02,艾道拿,呂健威,103,9,12.34,1000,好至快,8,普通賽,0
2025-04-26,馬_115_03,何澤堯,大衛希斯,104,4,13.24,1000,好至快,7,普通賽,1
2025-04-26,馬_115_04,蔡明紹,葉楚航,108,13,20.45,1000,好至快,7,普通賽,0
2025-04-26,馬_115_05,田泰安,蔡約翰,105,14,11.98,1000,好至快,2,普通賽,0
2025-04-26,馬_115_06,布文,告東尼,124,11,12.39,1000,好至快,4,普通賽,0
2025-04-26,馬_115_07,周俊樂,方嘉柏,134,10,16.48,1000,好至快,3,普通賽,0
2025-04-26,馬_115_08,何澤堯,方嘉柏,133,9,15.61,1000,好至快,8,普通賽,1
2025-04-26,馬_115_09,布文,告東尼,130,3,13.06,1000,好至快,7,普通賽,0
2025-04-26,馬_115_10,莫雷拉,沈集成,127,2,2.9,1000,好至快,3,普通賽,1
2025-04-26,馬_115_11,布文,呂健威,107,1,8.6,1000,好至快,4,普通賽,1
2025-04-27,馬_116_00,田泰安,葉楚航,109,8,12.4,2400,好地,5,第一班,0
2025-04-27,馬_116_01,布文,呂健威,117,14,9.85,2400,好地,3,第一班,1
2025-04-27,馬_116_02,周俊樂,蘇偉賢,112,13,19.72,2400,好地,4,第一班,0
2025-04-27,馬_116_03,莫雷拉,告東尼,124,2,5.67,2400,好地,8,第一班,1
2025-04-27,馬_116_04,蔡明紹,告東尼,115,5,8.32,2400,好地,6,第一班,1
2025-04-27,馬_116_05,田泰安,蔡約翰,111,5,11.93,2400,好地,3,第一班,0
2025-04-27,馬_116_06,布文,蔡約翰,106,13,8.84,2400,好地,4,第一班,0
2025-04-27,馬_116_07,布文,方嘉柏,105,4,12.31,2400,好地,8,第一班,0
2025-04-27,馬_116_08,艾道拿,呂健威,128,14,13.73,2400,好地,6,第一班,0
2025-04-27,馬_116_09,潘頓,方嘉柏,116,2,8.54,2400,好地,3,第一班,1
2025-04-27,馬_116_10,潘頓,葉楚航,114,5,9.2,2400,好地,4,第一班,0
2025-04-27,馬_116_11,蔡明紹,告東尼,127,12,12.77,2400,好地,7,第一班,1
2025-04-28,馬_117_00,周俊樂,呂健威,106,9,6.39,1600,黏地,6,第一班,0
2025-04-28,馬_117_01,艾道拿,沈集成,113,11,17.06,1600,黏地,8,第一班,0
2025-04-28,馬_117_02,梁家俊,沈集成,109,3,12.25,1600,黏地,8,第一班,1
2025-04-28,馬_117_03,周俊樂,呂健威,106,3,5.47,1600,黏地,8,第一班,1
2025-04-28,馬_117_04,田泰安,方嘉柏,111,13,17.94,1600,黏地,3,第一班,0
2025-04-28,馬_117_05,蔡明紹,蔡約翰,127,8,10.2,1600,黏地,6,第一班,1
2025-04-28,馬_117_06,田泰安,葉楚航,101,2,11.43,1600,黏地,2,第一班,0
2025-04-28,馬_117_07,布文,告東尼,104,12,15.19,1600,黏地,2,第一班,0
2025-04-28,馬_117_08,布文,方嘉柏,118,3,11.6,1600,黏地,4,第一班,0
2025-04-28,馬_117_09,潘頓,方嘉柏,122,3,6.91,1600,黏地,8,第一班,1
2025-04-28,馬_117_10,蔡明紹,告東尼,124,14,14.41,1600,黏地,2,第一班,0
2025-04-28,馬_117_11,周俊樂,沈集成,120,4,13.26,1600,黏地,8,第一班,1
2025-04-29,馬_118_00,何澤堯,葉楚航,103,8,17.65,2000,好至快,4,精英班,0
2025-04-29,馬_118_01,艾道拿,蔡約翰,132,6,6.46,2000,好至快,5,精英班,0
2025-04-29,馬_118_02,潘頓,沈集成,113,11,9.4,2000,好至快,5,精英班,1
2025-04-29,馬_118_03,布文,方嘉柏,128,6,17.89,2000,好至快,4,精英班,1
2025-04-29,馬_118_04,周俊樂,呂健威,115,4,14.14,2000,好至快,7,精英班,0
2025-04-29,馬_118_05,梁家俊,沈集成,116,14,20.26,2000,好至快,8,精英班,0
2025-04-29,馬_118_06,莫雷拉,葉楚航,130,14,12.09,2000,好至快,2,精英班,0
2025-04-29,馬_118_07,周俊樂,方嘉柏,107,3,16.63,2000,好至快,3,精英班,0
2025-04-29,馬_118_08,周俊樂,方嘉柏,122,12,17.85,2000,好至快,2,精英班,0
2025-04-29,馬_118_09,梁家俊,沈集成,106,13,13.75,2000,好至快,7,精英班,0
2025-04-29,馬_118_10,田泰安,沈集成,108,11,11.93,2000,好至快,5,精英班,0
2025-04-29,馬_118_11,何澤堯,葉楚航,125,14,23.49,2000,好至快,8,精英班,0
2025-04-30,馬_119_00,何澤堯,蔡約翰,122,12,7.29,2000,軟地,7,精英班,0
2025-04-30,馬_119_01,田泰安,告東尼,126,12,18.79,2000,軟地,3,精英班,1
2025-04-30,馬_119_02,周俊樂,蘇偉賢,115,9,13.73,2000,軟地,4,精英班,0
2025-04-30,馬_119_03,布文,方嘉柏,104,13,12.25,2000,軟地,2,精英班,1
2025-04-30,馬_119_04,布文,方嘉柏,107,9,14.21,2000,軟地,5,精英班,1
2025-04-30,馬_119_05,蔡明紹,告東尼,114,14,14.01,2000,軟地,4,精英班,0
2025-04-30,馬_119_06,梁家俊,沈集成,124,10,11.14,2000,軟地,6,精英班,0
2025-04-30,馬_119_07,莫雷拉,蘇偉賢,117,7,10.42,2000,軟地,8,精英班,1
2025-04-30,馬_119_08,田泰安,告東尼,112,9,11.83,2000,軟地,8,精英班,0
2025-04-30,馬_119_09,周俊樂,葉楚航,122,13,21.84,2000,軟地,8,精英班,0
2025-04-30,馬_119_10,布文,告東尼,113,11,13.98,2000,軟地,6,精英班,0
2025-04-30,馬_119_11,田泰安,大衛希斯,132,12,14.03,2000,軟地,3,精英班,1
2025-05-01,馬_120_00,布文,呂健威,128,6,10.86,1600,好地,6,第三班,0
2025-05-01,馬_120_01,何澤堯,告東尼,107,5,14.79,1600,好地,2,第三班,0
2025-05-01,馬_120_02,蔡明紹,沈集成,116,8,11.87,1600,好地,6,第三班,0
2025-05-01,馬_120_03,田泰安,告東尼,130,6,15.53,1600,好地,3,第三班,0
2025-05-01,馬_120_04,布文,葉楚航,116,5,14.41,1600,好地,5,第三班,1
2025-05-01,馬_120_05,潘頓,方嘉柏,106,10,10.17,1600,好地,8,第三班,0
2025-05-01,馬_120_06,梁家俊,葉楚航,117,3,10.19,1600,好地,5,第三班,0
2025-05-01,馬_120_07,艾道拿,葉楚航,105,7,13.91,1600,好地,3,第三班,0
2025-05-01,馬_120_08,周俊樂,呂健威,126,4,13.18,1600,好地,6,第三班,0
2025-05-01,馬_120_09,何澤堯,方嘉柏,127,13,21.57,1600,好地,7,第三班,0
2025-05-01,馬_120_10,蔡明紹,蔡約翰,111,1,11.51,1600,好地,5,第三班,1
2025-05-01,馬_120_11,艾道拿,沈集成,115,4,16.48,1600,好地,8,第三班,0
2025-05-02,馬_121_00,莫雷拉,葉楚航,114,14,9.63,1600,好地,3,普通賽,0
2025-05-02,馬_121_01,艾道拿,葉楚航,108,5,15.49,1600,好地,2,普通賽,0
2025-05-02,馬_121_02,艾道拿,葉楚航,103,5,10.72,1600,好地,6,普通賽,0
2025-05-02,馬_121_03,布文,大衛希斯,103,2,11.77,1600,好地,7,普通賽,0
2025-05-02,馬_121_04,何澤堯,大衛希斯,117,12,15.59,1600,好地,6,普通賽,0
2025-05-02,馬_121_05,田泰安,呂健威,130,1,7.18,1600,好地,2,普通賽,1
2025-05-02,馬_121_06,艾道拿,蔡約翰,104,3,10.03,1600,好地,4,普通賽,1
2025-05-02,馬_121_07,何澤堯,呂健威,108,1,7.27,1600,好地,7,普通賽,1
2025-05-02,馬_121_08,何澤堯,告東尼,125,7,14.58,1600,好地,7,普通賽,0
2025-05-02,馬_121_09,梁家俊,蘇偉賢,109,4,12.03,1600,好地,2,普通賽,0
2025-05-02,馬_121_10,何澤堯,葉楚航,100,2,12.21,1600,好地,3,普通賽,0
2025-05-02,馬_121_11,何澤堯,葉楚航,100,12,20.07,1600,好地,4,普通賽,0
2025-05-03,馬_122_00,蔡明紹,沈集成,133,13,16.94,1400,軟地,2,第二班,0
2025-05-03,馬_122_01,布文,葉楚航,132,6,16.77,1400,軟地,6,第二班,0
2025-05-03,馬_122_02,田泰安,方嘉柏,109,11,14.24,1400,軟地,8,第二班,0
2025-05-03,馬_122_03,何澤堯,沈集成,112,9,17.06,1400,軟地,2,第二班,0
2025-05-03,馬_122_04,周俊樂,葉楚航,106,1,17.1,1400,軟地,5,第二班,0
2025-05-03,馬_122_05,潘頓,蔡約翰,124,13,4.91,1400,軟地,5,第二班,1
2025-05-03,馬_122_06,艾道拿,蔡約翰,115,10,11.65,1400,軟地,6,第二班,1
2025-05-03,馬_122_07,何澤堯,沈集成,107,14,17.96,1400,軟地,3,第二班,1
2025-05-03,馬_122_08,艾道拿,告東尼,117,14,14.26,1400,軟地,4,第二班,1
2025-05-03,馬_122_09,田泰安,沈集成,116,12,17.97,1400,軟地,4,第二班,1
2025-05-03,馬_122_10,蔡明紹,葉楚航,112,11,14.36,1400,軟地,4,第二班,0
2025-05-03,馬_122_11,田泰安,沈集成,121,6,17.33,1400,軟地,8,第二班,0
2025-05-04,馬_123_00,周俊樂,呂健威,111,2,7.43,1200,好地,4,普通賽,0
2025-05-04,馬_123_01,田泰安,呂健威,127,9,10.08,1200,好地,3,普通賽,0
2025-05-04,馬_123_02,布文,呂健威,132,6,14.73,1200,好地,5,普通賽,0
2025-05-04,馬_123_03,周俊樂,葉楚航,133,12,18.08,1200,好地,5,普通賽,0
2025-05-04,馬_123_04,何澤堯,方嘉柏,118,8,19.83,1200,好地,8,普通賽,0
2025-05-04,馬_123_05,梁家俊,沈集成,116,8,15.64,1200,好地,6,普通賽,0
2025-05-04,馬_123_06,莫雷拉,大衛希斯,111,12,14.57,1200,好地,5,普通賽,1
2025-05-04,馬_123_07,周俊樂,蔡約翰,107,4,13.31,1200,好地,2,普通賽,0
2025-05-04,馬_123_08,潘頓,呂健威,107,13,5.56,1200,好地,6,普通賽,1
2025-05-04,馬_123_09,潘頓,葉楚航,111,9,7.75,1200,好地,5,普通賽,0
2025-05-04,馬_123_10,何澤堯,方嘉柏,118,2,11.19,1200,好地,5,普通賽,1
2025-05-04,馬_123_11,布文,蔡約翰,102,4,8.59,1200,好地,7,普通賽,1
2025-05-05,馬_124_00,何澤堯,大衛希斯,127,9,14.56,1000,好至快,5,盃賽,0
2025-05-05,馬_124_01,何澤堯,大衛希斯,108,1,10.31,1000,好至快,8,盃賽,1
2025-05-05,馬_124_02,艾道拿,方嘉柏,121,12,13.71,1000,好至快,8,盃賽,0
2025-05-05,馬_124_03,周俊樂,大衛希斯,129,4,16.68,1000,好至快,5,盃賽,1
2025-05-05,馬_124_04,田泰安,告東尼,107,7,13.21,1000,好至快,6,盃賽,1
2025-05-05,馬_124_05,何澤堯,蘇偉賢,116,6,13.15,1000,好至快,3,盃賽,0
2025-05-05,馬_124_06,蔡明紹,沈集成,101,4,10.43,1000,好至快,8,盃賽,0
2025-05-05,馬_124_07,周俊樂,大衛希斯,107,8,13.35,1000,好至快,5,盃賽,0
2025-05-05,馬_124_08,何澤堯,呂健威,133,12,9.4,1000,好至快,6,盃賽,1
