race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,is_top3,last_is_top3,top3_rate_last_1,top3_rate_last_3,top3_rate_last_5,avg_odds_last_3,avg_actual_weight_last_3,days_since_last_race,predicted_top3_prob,implied_prob,edge,expected_return
2024-12-20,好眼光,田泰安,葉楚航,121,8,17.5,1000,0,0.0,0.4133333333333333,0.0,0.2,13.866666666666667,122.66666666666669,37.0,0.1594936782765747,0.05714285714285714,0.10235082113371757,1.7911393698400575
2024-12-26,好眼光,潘頓,呂健威,117,10,2.0,1800,1,0.0,0.4078947368421052,0.0,0.0,15.566666666666668,118.66666666666669,6.0,0.7788977054661622,0.5,0.2788977054661622,0.5577954109323244
2024-12-27,好眼光,希威森,告東尼,127,14,4.8,1200,0,1.0,0.4155844155844156,0.3333333333333333,0.2,14.2,119.0,1.0,0.3724683493184704,0.20833333333333334,0.16413501598513705,0.7878480767286578
2023-01-04,永遠美麗,艾道拿,沈集成,117,3,17.5,2200,0,,,,,,,,0.2585517126271497,0.05714285714285714,0.20140885548429258,3.52465497097512
2023-01-15,永遠美麗,蔡明紹,告東尼,120,6,16.1,1400,1,0.0,0.0,0.0,0.0,17.5,117.0,11.0,0.576346345076981,0.06211180124223602,0.514234543834745,8.279176155739396
2023-01-19,永遠美麗,巴度,葉楚航,134,6,20.1,2000,0,1.0,0.5,0.5,0.5,16.8,118.5,4.0,0.1877604139625289,0.04975124378109452,0.13800917018143438,2.7739843206468313
2023-01-25,永遠美麗,艾道拿,沈集成,124,14,5.6,1200,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.900000000000002,123.66666666666669,6.0,0.5410761715082449,0.17857142857142858,0.36250474293681634,2.0300265604461716
2023-02-09,永遠美麗,田泰安,蘇保羅,122,11,5.4,1800,0,0.0,0.4,0.3333333333333333,0.4,12.533333333333331,131.0,8.0,0.2518445378276508,0.18518518518518517,0.06665935264246564,0.3599605042693146
2023-02-25,永遠美麗,潘頓,韋達,123,10,2.3,1600,1,0.0,0.3333333333333333,0.3333333333333333,0.4,7.633333333333333,127.0,16.0,0.903420107914538,0.4347826086956522,0.46863749921888576,1.0778662482034371
2023-04-06,永遠美麗,巴度,沈集成,129,5,24.7,1400,0,0.0,0.375,0.3333333333333333,0.4,4.966666666666667,126.33333333333331,30.0,0.1892865303993451,0.04048582995951417,0.14880070043983093,3.6753773008638237
2023-04-07,永遠美麗,潘頓,韋達,128,7,1.9,1800,0,0.0,0.3333333333333333,0.3333333333333333,0.2,11.4,128.66666666666666,1.0,0.7854543820277223,0.5263157894736842,0.25913859255403815,0.4923633258526724
2023-04-11,永遠美麗,希威森,蘇保羅,124,7,13.4,1600,1,0.0,0.3,0.0,0.2,11.266666666666666,130.33333333333334,4.0,0.4107560635462317,0.07462686567164178,0.3361291978745899,4.504131251519504
2023-04-20,永遠美麗,莫雷拉,葉楚航,129,5,2.8,1600,0,1.0,0.3636363636363636,0.3333333333333333,0.4,13.333333333333334,127.0,9.0,0.5474588322640984,0.35714285714285715,0.19031597512124127,0.5328847303394755
2023-06-20,永遠美麗,潘頓,沈集成,132,12,1.6,1000,1,0.0,0.3076923076923077,0.3333333333333333,0.2,7.766666666666666,128.33333333333334,49.0,0.9191744141760916,0.625,0.2941744141760916,0.47067906268174664
2023-08-06,永遠美麗,希威森,蘇保羅,126,5,17.4,1200,0,1.0,0.3571428571428571,0.3333333333333333,0.4,3.8333333333333326,131.0,47.0,0.2776041396749897,0.0574712643678161,0.2201328753071736,3.830312030344821
2023-08-17,永遠美麗,蔡明紹,告東尼,122,10,14.4,1400,0,0.0,0.3333333333333333,0.3333333333333333,0.4,8.7,130.0,11.0,0.1654950522773857,0.06944444444444445,0.09605060783294125,1.3831287527943543
2023-08-25,永遠美麗,艾道拿,告東尼,122,2,7.7,1200,1,0.0,0.3125,0.3333333333333333,0.2,11.133333333333333,126.66666666666669,8.0,0.5584697827938407,0.12987012987012986,0.4285996529237109,3.3002173275125735
2023-09-13,永遠美麗,希威森,沈集成,128,5,31.4,2200,0,1.0,0.3529411764705882,0.3333333333333333,0.4,13.166666666666666,123.33333333333331,19.0,0.1139405384228941,0.03184713375796178,0.08209340466493231,2.5777329064788748
2023-09-27,永遠美麗,希威森,韋達,131,1,17.9,1800,0,0.0,0.3333333333333333,0.3333333333333333,0.4,17.833333333333332,124.0,14.0,0.1901448633261866,0.0558659217877095,0.1342789415384771,2.40359305353874
2023-09-30,永遠美麗,巴度,沈集成,131,8,21.3,1800,0,0.0,0.3157894736842105,0.3333333333333333,0.2,19.0,127.0,3.0,0.1146159467285063,0.046948356807511735,0.06766758992099456,1.441319665317184
2023-10-19,永遠美麗,田泰安,韋達,122,5,10.6,1800,0,0.0,0.2857142857142857,0.0,0.2,13.833333333333334,131.66666666666666,3.0,0.4255457259324546,0.09433962264150944,0.33120610329094513,3.5107846948840185
2023-10-31,永遠美麗,潘頓,葉楚航,122,9,2.7,2000,0,0.0,0.2727272727272727,0.0,0.0,11.4,128.66666666666666,12.0,0.4264581084539132,0.37037037037037035,0.05608773808354284,0.15143689282556572
2023-11-01,永遠美麗,莫雷拉,蘇保羅,127,5,1.9,1600,0,0.0,0.2608695652173913,0.0,0.0,5.199999999999999,125.66666666666669,1.0,0.586486852328522,0.5263157894736842,0.060171062854837865,0.11432501942419182
2023-11-04,永遠美麗,巴度,韋達,122,2,20.0,2200,0,0.0,0.25,0.0,0.0,5.066666666666667,123.66666666666669,3.0,0.2802076530607831,0.05,0.2302076530607831,4.604153061215662
2023-11-09,永遠美麗,艾道拿,蘇保羅,121,5,10.0,2200,0,0.0,0.24,0.0,0.0,8.200000000000001,123.66666666666669,5.0,0.2356728064298247,0.1,0.13567280642982468,1.356728064298247
2023-11-09,永遠美麗,巴度,呂健威,122,11,6.3,2000,0,0.0,0.2307692307692307,0.0,0.0,10.633333333333333,123.33333333333331,0.0,0.3368985385613789,0.15873015873015872,0.1781683798312202,1.1224607929366872
2023-12-04,永遠美麗,田泰安,蘇保羅,117,14,12.6,1000,1,0.0,0.2222222222222222,0.0,0.0,12.1,121.66666666666669,25.0,0.460837384765181,0.07936507936507936,0.38147230540010163,4.806551048041281
2023-12-04,永遠美麗,蔡明紹,韋達,124,1,10.9,2000,0,1.0,0.25,0.3333333333333333,0.2,9.633333333333333,120.0,0.0,0.2428539542219597,0.09174311926605504,0.15111083495590466,1.647108101019361
2023-12-19,永遠美麗,田泰安,沈集成,135,14,20.7,2000,0,0.0,0.2333333333333333,0.3333333333333333,0.2,11.1,123.66666666666669,1.0,0.1271164770753557,0.04830917874396135,0.07880729833139435,1.631311075459863
2023-12-20,永遠美麗,蔡明紹,韋達,123,1,26.2,2000,1,0.0,0.2258064516129032,0.0,0.2,13.800000000000002,129.66666666666666,1.0,0.5284230109861915,0.03816793893129771,0.49025507205489377,12.844682887838216
2023-12-29,永遠美麗,巴度,蘇保羅,128,8,14.3,1200,0,0.0,0.2424242424242424,0.3333333333333333,0.2,19.866666666666664,128.33333333333334,3.0,0.2375977487769441,0.06993006993006992,0.16766767884687417,2.3976478075103005
2023-12-31,永遠美麗,莫雷拉,沈集成,132,11,1.6,1200,1,0.0,0.2352941176470588,0.3333333333333333,0.2,17.733333333333334,126.0,2.0,0.815136786167132,0.625,0.19013678616713203,0.3042188578674113
2024-01-01,永遠美麗,艾道拿,沈集成,135,7,13.8,2200,0,1.0,0.2571428571428571,0.3333333333333333,0.4,9.533333333333331,129.0,1.0,0.1371572024629432,0.07246376811594203,0.06469343434700116,0.892769393988616
2024-02-04,永遠美麗,田泰安,韋達,122,5,6.1,1200,1,0.0,0.2368421052631578,0.0,0.2,9.233333333333333,131.66666666666666,4.0,0.595424006729466,0.1639344262295082,0.43148958049995784,2.6320864410497427
2024-02-25,永遠美麗,艾道拿,葉楚航,117,4,10.0,1800,0,1.0,0.2564102564102564,0.3333333333333333,0.4,6.666666666666667,127.33333333333331,21.0,0.2774561207743626,0.1,0.1774561207743626,1.774561207743626
2024-04-01,永遠美麗,巴度,呂健威,126,10,5.8,1800,1,0.0,0.25,0.3333333333333333,0.2,8.266666666666666,122.0,36.0,0.4743792474510392,0.1724137931034483,0.3019654543475909,1.751399635216027
2024-04-18,永遠美麗,潘頓,告東尼,131,9,1.4,1200,1,1.0,0.2682926829268293,0.6666666666666666,0.4,7.300000000000001,121.66666666666669,17.0,0.8640877139596518,0.7142857142857143,0.14980199967393748,0.20972279954351242
2024-05-12,永遠美麗,潘頓,沈集成,125,8,2.0,1200,1,1.0,0.2857142857142857,0.6666666666666666,0.6,5.733333333333333,124.66666666666669,24.0,0.935001029905174,0.5,0.435001029905174,0.870002059810348
2024-05-19,永遠美麗,潘頓,沈集成,127,3,2.4,1800,1,1.0,0.3023255813953488,1.0,0.8,3.0666666666666664,127.33333333333331,7.0,0.7914574670671499,0.4166666666666667,0.37479080040048324,0.8994979209611598
2024-06-10,永遠美麗,艾道拿,葉楚航,123,8,4.9,1200,0,0.0,0.3043478260869565,0.3333333333333333,0.6,2.5333333333333337,129.0,8.0,0.3060105249929141,0.2040816326530612,0.10192889233985289,0.49945157246527927
2024-06-16,永遠美麗,蔡明紹,告東尼,124,7,5.8,1200,1,0.0,0.2978723404255319,0.0,0.4,3.366666666666667,127.66666666666669,6.0,0.3953224414214961,0.1724137931034483,0.2229086483180478,1.2928701602446773
2024-07-28,永遠美麗,蔡明紹,蘇保羅,127,2,14.6,1000,0,1.0,0.3125,0.3333333333333333,0.4,4.466666666666667,125.33333333333331,42.0,0.3446733924541141,0.0684931506849315,0.2761802417691826,4.0322315298300655
2024-08-19,永遠美麗,蔡明紹,蘇保羅,116,1,20.0,1800,0,0.0,0.3061224489795918,0.3333333333333333,0.2,8.433333333333332,124.66666666666669,22.0,0.3092302346646718,0.05,0.2592302346646718,5.184604693293436
2024-08-29,永遠美麗,巴度,葉楚航,125,6,33.5,2000,0,0.0,0.3,0.3333333333333333,0.2,13.466666666666669,122.33333333333331,10.0,0.2321235669919298,0.029850746268656716,0.20227282072327307,6.776139494229648
2024-09-01,永遠美麗,希威森,韋達,116,12,19.3,1200,1,0.0,0.2941176470588235,0.0,0.2,22.7,122.66666666666669,3.0,0.2649394704261042,0.05181347150259067,0.21312599892351355,4.113331779223811
2024-09-07,永遠美麗,艾道拿,蘇保羅,133,13,15.4,2000,0,1.0,0.3076923076923077,0.3333333333333333,0.4,24.266666666666666,119.0,6.0,0.2319906221230318,0.06493506493506493,0.16705555718796686,2.57265558069469
2024-10-22,永遠美麗,潘頓,蘇保羅,125,7,1.6,1000,1,0.0,0.3018867924528302,0.3333333333333333,0.2,22.73333333333333,124.66666666666669,45.0,0.8792995380884986,0.625,0.2542995380884986,0.4068792609415979
2024-10-23,永遠美麗,潘頓,葉楚航,120,5,1.9,1000,1,1.0,0.3148148148148148,0.6666666666666666,0.4,12.1,124.66666666666669,1.0,0.8198699001166776,0.5263157894736842,0.2935541106429934,0.5577528102216873
2024-10-25,永遠美麗,潘頓,沈集成,116,13,2.3,1800,1,1.0,0.3272727272727272,0.6666666666666666,0.6,6.3,126.0,2.0,0.8854848635624584,0.4347826086956522,0.45070225486680615,1.0366151861936541
2024-10-30,永遠美麗,田泰安,韋達,121,4,21.4,1800,1,1.0,0.3392857142857143,1.0,0.8,1.9333333333333331,120.33333333333331,5.0,0.5190655028677038,0.04672897196261683,0.472336530905087,10.108001761368861
2024-10-31,永遠美麗,艾道拿,告東尼,131,1,16.8,1600,0,1.0,0.3508771929824561,1.0,0.8,8.533333333333333,119.0,1.0,0.2455541629487952,0.05952380952380952,0.1860303534249857,3.1253099375397597
2024-11-03,永遠美麗,巴度,蘇保羅,125,4,15.2,1600,1,0.0,0.3448275862068966,0.6666666666666666,0.8,13.5,122.66666666666669,3.0,0.4476817845398155,0.06578947368421052,0.381892310855605,5.804763125005195
2024-11-11,永遠美麗,莫雷拉,告東尼,120,1,2.4,2200,1,1.0,0.3559322033898305,0.6666666666666666,0.8,17.8,125.66666666666669,8.0,0.7611730230045062,0.4166666666666667,0.3445063563378395,0.8268152552108148
2024-12-15,永遠美麗,希威森,沈集成,118,3,7.8,2000,0,1.0,0.3666666666666666,0.6666666666666666,0.8,11.466666666666669,125.33333333333331,34.0,0.2345908233913438,0.12820512820512822,0.10638569518621557,0.8298084224524815
2024-12-19,永遠美麗,莫雷拉,沈集成,129,9,2.6,1400,0,0.0,0.360655737704918,0.6666666666666666,0.6,8.466666666666667,121.0,4.0,0.4417395432087352,0.3846153846153846,0.05712415859335063,0.14852281234271159
2023-01-12,浪漫勇士,田泰安,沈集成,129,14,2.3,1200,1,,,,,,,,0.6860132162310861,0.4347826086956522,0.2512306075354339,0.577830397331498
2023-01-28,浪漫勇士,蔡明紹,告東尼,115,11,2.7,1800,1,1.0,1.0,1.0,1.0,2.3,129.0,16.0,0.8404668142904015,0.37037037037037035,0.47009644392003114,1.2692603985840842
2023-01-28,浪漫勇士,莫雷拉,沈集成,119,2,2.3,1000,1,1.0,1.0,1.0,1.0,2.5,122.0,0.0,0.6886801663785372,0.4347826086956522,0.253897557682885,0.5839643826706356
2023-02-20,浪漫勇士,巴度,蘇保羅,126,3,1.4,2200,1,1.0,1.0,1.0,1.0,2.433333333333333,121.0,23.0,0.9320188595821428,0.7142857142857143,0.2177331452964285,0.30482640341499984
2023-02-21,浪漫勇士,田泰安,葉楚航,124,7,1.9,1000,1,1.0,1.0,1.0,1.0,2.1333333333333333,120.0,1.0,0.7940075264110722,0.5263157894736842,0.267691736937388,0.5086143001810371
2023-02-22,浪漫勇士,田泰安,韋達,125,3,1.5,1800,1,1.0,1.0,1.0,1.0,1.8666666666666665,123.0,1.0,0.9113276201817578,0.6666666666666666,0.2446609535150912,0.36699143027263675
2023-03-09,浪漫勇士,田泰安,沈集成,128,11,1.8,1800,1,1.0,1.0,1.0,1.0,1.6,125.0,15.0,0.9248687160851012,0.5555555555555556,0.36931316052954566,0.6647636889531823
2023-03-10,浪漫勇士,巴度,蘇保羅,135,13,2.5,1800,1,1.0,1.0,1.0,1.0,1.7333333333333334,125.66666666666669,1.0,0.7723042678213861,0.4,0.37230426782138604,0.9307606695534651
2023-03-21,浪漫勇士,潘頓,沈集成,120,5,2.5,2000,1,1.0,1.0,1.0,1.0,1.9333333333333331,129.33333333333334,11.0,0.8148822866285711,0.4,0.4148822866285711,1.0372057165714277
2023-04-08,浪漫勇士,莫雷拉,韋達,119,2,2.6,2000,1,1.0,1.0,1.0,1.0,2.2666666666666666,127.66666666666669,18.0,0.8689677789937584,0.3846153846153846,0.48435239437837385,1.259316225383772
2023-04-12,浪漫勇士,田泰安,呂健威,121,5,1.9,1400,1,1.0,1.0,1.0,1.0,2.533333333333333,124.66666666666669,4.0,0.889375577384381,0.5263157894736842,0.3630597879106968,0.6898135970303239
2023-04-16,浪漫勇士,潘頓,韋達,115,13,1.9,1600,1,1.0,1.0,1.0,1.0,2.333333333333333,120.0,4.0,0.7157033518442357,0.5263157894736842,0.18938756237055154,0.35983636850404777
2023-04-23,浪漫勇士,希威森,韋達,130,8,1.5,1400,1,0.0,0.9230769230769232,0.6666666666666666,0.8,1.8666666666666665,123.66666666666669,5.0,0.9053177972596808,0.6666666666666666,0.23865113059301413,0.35797669588952113
2023-04-24,浪漫勇士,巴度,蘇保羅,129,14,2.4,2000,1,1.0,0.9285714285714286,0.6666666666666666,0.8,1.7333333333333334,126.66666666666669,1.0,0.8257206274840938,0.4166666666666667,0.4090539608174271,0.981729505961825
2023-05-02,浪漫勇士,希威森,蘇保羅,117,7,2.7,1000,1,1.0,0.9333333333333332,0.6666666666666666,0.8,1.9,131.33333333333334,8.0,0.7881907529268717,0.37037037037037035,0.41782038255650134,1.1281150329025538
2023-05-09,浪漫勇士,蔡明紹,告東尼,132,7,1.6,1000,1,1.0,0.9375,1.0,0.8,2.2,125.33333333333331,7.0,0.920085615957446,0.625,0.295085615957446,0.47213698553191363
2023-05-17,浪漫勇士,蔡明紹,沈集成,134,8,2.5,1200,1,1.0,0.9411764705882352,1.0,0.8,2.233333333333333,126.0,8.0,0.7273318913748339,0.4,0.32733189137483387,0.8183297284370847
2023-06-02,浪漫勇士,潘頓,韋達,117,10,1.9,1800,1,1.0,0.9444444444444444,1.0,1.0,2.266666666666667,127.66666666666669,16.0,0.9552277834591442,0.5263157894736842,0.42891199398546,0.8149327885723738
2023-06-06,浪漫勇士,莫雷拉,韋達,132,6,2.7,2000,1,1.0,0.9473684210526316,1.0,1.0,2.0,127.66666666666669,4.0,0.7744467276579519,0.37037037037037035,0.4040763572875815,1.0910061646764702
2023-06-27,浪漫勇士,莫雷拉,葉楚航,117,6,2.3,2200,1,1.0,0.95,1.0,1.0,2.3666666666666667,127.66666666666669,21.0,0.9548318605014604,0.4347826086956522,0.5200492518058082,1.1961132791533586
2023-07-06,浪漫勇士,莫雷拉,韋達,128,2,2.7,1600,0,1.0,0.9523809523809524,1.0,1.0,2.3,122.0,9.0,0.4673818722582083,0.37037037037037035,0.09701150188783797,0.26193105509716264
2023-08-17,浪漫勇士,艾道拿,韋達,131,8,1.7,1200,1,0.0,0.9090909090909092,0.6666666666666666,0.8,2.566666666666667,125.66666666666669,42.0,0.9374757338533972,0.5882352941176471,0.34924043973575014,0.5937087475507752
2023-08-22,浪漫勇士,巴度,告東尼,124,3,1.6,2000,1,1.0,0.9130434782608696,0.6666666666666666,0.8,2.2333333333333334,125.33333333333331,5.0,0.9605900794060342,0.625,0.33559007940603425,0.5369441270496549
2023-08-23,浪漫勇士,莫雷拉,告東尼,131,14,2.2,1000,1,1.0,0.9166666666666666,0.6666666666666666,0.8,2.0,127.66666666666669,1.0,0.8987800597660092,0.45454545454545453,0.44423460522055463,0.9773161314852203
2023-08-23,浪漫勇士,巴度,葉楚航,126,8,2.3,1400,0,1.0,0.92,1.0,0.8,1.8333333333333333,128.66666666666666,0.0,0.6451330455261163,0.4347826086956522,0.21035043683046406,0.4838060047100673
2023-08-29,浪漫勇士,希威森,葉楚航,125,7,2.6,2200,1,0.0,0.8846153846153846,0.6666666666666666,0.6,2.033333333333333,127.0,6.0,0.8142345928832994,0.3846153846153846,0.4296192082679148,1.1170099414965784
2023-09-05,浪漫勇士,蔡明紹,呂健威,120,8,1.5,1400,0,1.0,0.8888888888888888,0.6666666666666666,0.8,2.3666666666666667,127.33333333333331,7.0,0.7251365190403095,0.6666666666666666,0.05846985237364288,0.08770477856046427
2023-09-09,浪漫勇士,巴度,葉楚航,131,7,2.2,1000,1,0.0,0.8571428571428571,0.3333333333333333,0.6,2.1333333333333333,123.66666666666669,4.0,0.8964349410348131,0.45454545454545453,0.4418894864893586,0.972156870276589
2023-10-13,浪漫勇士,田泰安,沈集成,130,7,2.5,1200,1,1.0,0.8620689655172413,0.6666666666666666,0.6,2.1,125.33333333333331,34.0,0.8622838623092767,0.4,0.46228386230927665,1.1557096557731916
2023-10-16,浪漫勇士,田泰安,蘇保羅,121,11,2.8,1600,1,1.0,0.8666666666666667,0.6666666666666666,0.6,2.066666666666667,127.0,3.0,0.7680693040572664,0.35714285714285715,0.4109264469144092,1.1505940513603456
2023-10-18,浪漫勇士,希威森,蘇保羅,128,2,1.5,1400,1,1.0,0.8709677419354839,1.0,0.8,2.5,127.33333333333331,2.0,0.7987263481386591,0.6666666666666666,0.13205968147199243,0.1980895222079886
2023-10-19,浪漫勇士,田泰安,告東尼,118,1,2.2,2200,1,1.0,0.875,1.0,0.8,2.2666666666666666,126.33333333333331,1.0,0.8276651387446186,0.45454545454545453,0.373119684199164,0.820863305238161
2023-10-30,浪漫勇士,莫雷拉,葉楚航,115,8,2.2,1000,0,1.0,0.8787878787878788,1.0,1.0,2.1666666666666665,122.33333333333331,11.0,0.5570488744739077,0.45454545454545453,0.10250341992845319,0.2255075238425971
2023-11-14,浪漫勇士,艾道拿,沈集成,127,14,2.0,2200,1,0.0,0.8529411764705882,0.6666666666666666,0.8,1.9666666666666668,120.33333333333331,15.0,0.8634724217391083,0.5,0.3634724217391083,0.7269448434782166
2023-11-15,浪漫勇士,潘頓,葉楚航,126,11,2.5,1200,0,1.0,0.8571428571428571,0.6666666666666666,0.8,2.1333333333333333,120.0,1.0,0.4541550015029791,0.4,0.05415500150297908,0.1353875037574478
2023-11-22,浪漫勇士,潘頓,沈集成,122,2,1.4,1600,1,0.0,0.8333333333333334,0.3333333333333333,0.6,2.2333333333333334,122.66666666666669,7.0,0.923516179951668,0.7142857142857143,0.2092304656659537,0.29292265193233513
2023-11-22,浪漫勇士,艾道拿,呂健威,123,1,2.4,1800,1,1.0,0.8378378378378378,0.6666666666666666,0.6,1.9666666666666668,125.0,0.0,0.8445529513451902,0.4166666666666667,0.42788628467852347,1.0269270832284563
2023-12-12,浪漫勇士,艾道拿,呂健威,122,1,1.9,1400,1,1.0,0.8421052631578947,0.6666666666666666,0.6,2.1,123.66666666666669,20.0,0.9438326530802668,0.5263157894736842,0.4175168636065826,0.7932820408525068
2023-12-23,浪漫勇士,艾道拿,呂健威,127,6,2.2,2000,1,1.0,0.8461538461538461,1.0,0.8,1.9,122.33333333333331,11.0,0.8365546848616043,0.45454545454545453,0.3820092303161498,0.8404203066955296
2024-02-02,浪漫勇士,蔡明紹,韋達,129,14,2.5,1400,0,1.0,0.85,1.0,0.8,2.1666666666666665,124.0,41.0,0.7344022775090479,0.4,0.33440227750904783,0.8360056937726196
2024-02-26,浪漫勇士,蔡明紹,告東尼,130,9,2.6,1800,1,0.0,0.8292682926829268,0.6666666666666666,0.8,2.2,126.0,24.0,0.8831651483478091,0.3846153846153846,0.49854976373242454,1.296229385704304
2024-02-29,浪漫勇士,希威森,韋達,123,6,2.6,1400,1,1.0,0.8333333333333334,0.6666666666666666,0.8,2.4333333333333336,128.66666666666666,3.0,0.7897885932156583,0.3846153846153846,0.4051732086002737,1.0534503423607118
2024-03-01,浪漫勇士,巴度,蘇保羅,127,6,2.7,1000,0,1.0,0.8372093023255814,0.6666666666666666,0.8,2.5666666666666664,127.33333333333331,1.0,0.5242754007703673,0.37037037037037035,0.15390503039999692,0.41554358207999176
2024-03-13,浪漫勇士,巴度,蘇保羅,115,8,2.6,2000,1,0.0,0.8181818181818182,0.6666666666666666,0.6,2.6333333333333333,126.66666666666669,12.0,0.8169738609816087,0.3846153846153846,0.43235847636622415,1.1241320385521827
2024-03-21,浪漫勇士,希威森,蘇保羅,135,6,1.7,2000,1,1.0,0.8222222222222222,0.6666666666666666,0.6,2.6333333333333333,121.66666666666669,8.0,0.8593891149991674,0.5882352941176471,0.2711538208815203,0.46096149549858445
2024-04-21,浪漫勇士,田泰安,呂健威,122,4,2.0,1200,1,1.0,0.8260869565217391,0.6666666666666666,0.8,2.333333333333333,125.66666666666669,31.0,0.9737340778150652,0.5,0.47373407781506516,0.9474681556301303
2024-05-09,浪漫勇士,蔡明紹,告東尼,135,2,2.5,1200,0,1.0,0.8297872340425532,1.0,0.8,2.1,124.0,18.0,0.5962618877889293,0.4,0.19626188778892928,0.4906547194723233
2024-05-13,浪漫勇士,莫雷拉,韋達,135,5,2.7,2200,0,0.0,0.8125,0.6666666666666666,0.6,2.066666666666667,130.66666666666666,4.0,0.4825144184254767,0.37037037037037035,0.11214404805510636,0.30278892974878724
2024-05-19,浪漫勇士,莫雷拉,呂健威,132,12,2.6,1400,1,0.0,0.7959183673469388,0.3333333333333333,0.6,2.4,130.66666666666666,6.0,0.7513063300143821,0.3846153846153846,0.3666909453989975,0.9533964580373935
2024-05-23,浪漫勇士,巴度,沈集成,130,14,2.6,1800,0,1.0,0.8,0.3333333333333333,0.6,2.6,134.0,4.0,0.6694401624621693,0.3846153846153846,0.2848247778467847,0.7405444224016402
2024-06-02,浪漫勇士,希威森,蘇保羅,118,3,2.3,1400,1,0.0,0.7843137254901961,0.3333333333333333,0.4,2.6333333333333333,132.33333333333334,10.0,0.7896863063194229,0.4347826086956522,0.3549036976237707,0.8162785045346727
2024-06-11,浪漫勇士,田泰安,韋達,120,5,2.7,1000,1,1.0,0.7884615384615384,0.6666666666666666,0.4,2.5,126.66666666666669,9.0,0.8081349389202341,0.37037037037037035,0.4377645685498638,1.1819643350846323
2024-06-16,浪漫勇士,希威森,葉楚航,126,14,1.6,2200,1,1.0,0.7924528301886793,0.6666666666666666,0.6,2.5333333333333337,122.66666666666669,5.0,0.8634988058167482,0.625,0.2384988058167482,0.3815980893067972
2024-06-25,浪漫勇士,巴度,告東尼,116,8,2.0,2000,1,1.0,0.7962962962962963,1.0,0.8,2.2,121.33333333333331,9.0,0.8476956042779621,0.5,0.3476956042779621,0.6953912085559242
2024-07-17,浪漫勇士,巴度,葉楚航,130,9,1.8,2000,1,1.0,0.8,1.0,0.8,2.1,120.66666666666669,22.0,0.9346835352859606,0.5555555555555556,0.379127979730405,0.6824303635147291
2024-07-29,浪漫勇士,巴度,沈集成,124,12,2.1,2000,0,1.0,0.8035714285714286,1.0,1.0,1.8,124.0,12.0,0.6718808243720373,0.47619047619047616,0.19569034818156117,0.4109497311812784
2024-08-10,浪漫勇士,希威森,蘇保羅,126,2,2.7,2000,0,0.0,0.7894736842105263,0.6666666666666666,0.8,1.9666666666666668,123.33333333333331,12.0,0.6346491219997952,0.37037037037037035,0.2642787516294248,0.7135526293994472
2024-08-13,浪漫勇士,潘頓,葉楚航,132,12,2.8,1400,0,0.0,0.7758620689655172,0.3333333333333333,0.6,2.2,126.66666666666669,3.0,0.472128434136475,0.35714285714285715,0.11498557699361783,0.3219596155821298
2024-08-14,浪漫勇士,田泰安,告東尼,130,14,1.9,2000,1,0.0,0.7627118644067796,0.0,0.4,2.5333333333333337,127.33333333333331,1.0,0.8572107104115002,0.5263157894736842,0.33089492093781603,0.6287003497818503
2024-08-15,浪漫勇士,莫雷拉,韋達,118,10,2.6,1000,1,1.0,0.7666666666666667,0.3333333333333333,0.4,2.466666666666667,129.33333333333334,1.0,0.8071143134307561,0.3846153846153846,0.42249892881537154,1.098497214919966
2024-08-20,浪漫勇士,蔡明紹,葉楚航,125,11,2.5,1800,0,1.0,0.7704918032786885,0.6666666666666666,0.4,2.433333333333333,126.66666666666669,5.0,0.5397838649496045,0.4,0.13978386494960449,0.34945966237401127
2024-09-20,浪漫勇士,巴度,沈集成,125,9,2.1,1400,1,0.0,0.7580645161290323,0.6666666666666666,0.4,2.333333333333333,124.33333333333331,31.0,0.931735774259817,0.47619047619047616,0.45554529806934085,0.9566451259456158
2024-09-29,浪漫勇士,潘頓,告東尼,131,2,2.0,1200,1,0.0,0.75,0.3333333333333333,0.6,2.4,125.0,8.0,0.8885259880347263,0.5,0.38852598803472627,0.7770519760694525
2024-10-22,浪漫勇士,巴度,呂健威,127,9,2.0,1800,1,1.0,0.7538461538461538,0.6666666666666666,0.6,2.2333333333333334,127.0,23.0,0.9715771963672664,0.5,0.47157719636726636,0.9431543927345327
2024-11-08,浪漫勇士,艾道拿,沈集成,122,5,1.7,1400,1,1.0,0.7575757575757576,0.6666666666666666,0.6,2.2,127.66666666666669,17.0,0.9589106391239978,0.5882352941176471,0.3706753450063507,0.6301480865107961
2024-11-13,浪漫勇士,莫雷拉,沈集成,115,1,2.1,1600,1,1.0,0.7611940298507462,1.0,0.8,1.9,126.66666666666669,5.0,0.8407987632313545,0.47619047619047616,0.36460828704087833,0.7656774027858445
2024-11-14,浪漫勇士,巴度,葉楚航,117,11,2.6,2000,0,1.0,0.7647058823529411,1.0,0.8,1.9333333333333336,121.33333333333331,1.0,0.5073540822403995,0.3846153846153846,0.12273869762501488,0.31912061382503865
2024-11-20,浪漫勇士,艾道拿,告東尼,130,8,1.9,2000,1,1.0,0.7571428571428571,0.6666666666666666,0.8,2.1,122.0,0.0,0.8817794443670813,0.5263157894736842,0.35546365489339715,0.6753809442974544
