finish_position,horse_name,jockey,trainer,actual_weight,declared_weight,draw,win_odds,source_file,race_sheet,is_top3,horse_name_id,jockey_id,trainer_id
7.0,綠族光芒 (H328),艾兆禮,伍鵬志,132.0,1211.0,2.0,15.0,HKJ_local_results_20240602,02-06-2024_Race7,False,1221,31,3
8.0,祥勝霸駒 (G196),董明朗,韋達,126.0,1133.0,4.0,78.0,HKJ_local_results_20240602,02-06-2024_Race7,False,1133,40,57
9.0,八勇士 (J257),希威森,沈集成,127.0,1194.0,3.0,60.0,HKJ_local_results_20240602,02-06-2024_Race7,False,125,15,33
10.0,萬事靚 (H148),巴度,容天鵬,117.0,1244.0,13.0,160.0,HKJ_local_results_20240602,02-06-2024_Race7,False,1349,11,18
11.0,創奇蹟 (G083),蔡明紹,文家良,117.0,1124.0,11.0,84.0,HKJ_local_results_20240602,02-06-2024_Race7,False,158,41,25
12.0,大英才 (H282),霍宏聲,廖康銘,124.0,1147.0,12.0,53.0,HKJ_local_results_20240602,02-06-2024_Race7,False,425,54,23
13.0,三生福佑 (J310),梁家俊,羅富全,127.0,1051.0,14.0,155.0,HKJ_local_results_20240602,02-06-2024_Race7,False,20,19,41
14.0,燈胆王子 (G179),鍾易禮,葉楚航,113.0,989.0,7.0,139.0,HKJ_local_results_20240602,02-06-2024_Race7,False,1012,52,46
1.0,錶之銀河 (H399),何澤堯,伍鵬志,122.0,1153.0,1.0,2.3,HKJ_local_results_20240602,02-06-2024_Race8,True,1577,0,3
2.0,禪勝輝煌 (H212),希威森,呂健威,116.0,1156.0,3.0,2.7,HKJ_local_results_20240602,02-06-2024_Race8,True,1144,15,8
3.0,美麗同享 (E058),艾道拿,告東尼,135.0,1034.0,7.0,9.8,HKJ_local_results_20240602,02-06-2024_Race8,True,1259,32,9
4.0,神虎龍駒 (H164),艾兆禮,伍鵬志,127.0,1047.0,6.0,14.0,HKJ_local_results_20240602,02-06-2024_Race8,False,1125,31,3
5.0,增有 (G173),巴度,賀賢,115.0,1062.0,2.0,8.2,HKJ_local_results_20240602,02-06-2024_Race8,False,380,11,52
6.0,中華盛景 (E379),鍾易禮,告東尼,115.0,1064.0,5.0,11.0,HKJ_local_results_20240602,02-06-2024_Race8,False,38,52,9
7.0,安遇 (G236),田泰安,文家良,127.0,1115.0,4.0,26.0,HKJ_local_results_20240602,02-06-2024_Race8,False,530,27,25
1.0,符號 (E194),田泰安,徐雨石,123.0,1004.0,2.0,2.4,HKJ_local_results_20240626,26-06-2024_Race1,True,1170,27,24
2.0,上市魅力 (H196),潘頓,蘇偉賢,129.0,1104.0,9.0,6.2,HKJ_local_results_20240626,26-06-2024_Race1,True,22,25,50
3.0,堅有利 (G462),希威森,沈集成,134.0,1127.0,3.0,12.0,HKJ_local_results_20240626,26-06-2024_Race1,True,375,15,33
4.0,勝利同盟 (G298),布文,丁冠豪,130.0,1164.0,8.0,6.6,HKJ_local_results_20240626,26-06-2024_Race1,False,218,14,0
5.0,竣誠駒 (H486),艾道拿,告東尼,134.0,1150.0,4.0,7.2,HKJ_local_results_20240626,26-06-2024_Race1,False,1154,32,9
6.0,皮具大師 (H034),湯普新,容天鵬,124.0,1120.0,6.0,15.0,HKJ_local_results_20240626,26-06-2024_Race1,False,1083,22,18
7.0,太陽之子 (H342),黃智弘,大衛希斯,128.0,1122.0,10.0,17.0,HKJ_local_results_20240626,26-06-2024_Race1,False,459,60,12
8.0,小鳥 (H040),潘明輝,葉楚航,115.0,1002.0,5.0,32.0,HKJ_local_results_20240626,26-06-2024_Race1,False,575,24,46
9.0,綠登 (E409),楊明綸,蘇偉賢,115.0,1117.0,7.0,19.0,HKJ_local_results_20240626,26-06-2024_Race1,False,1227,20,50
10.0,神舟飛駒 (G295),班德禮,韋達,127.0,1056.0,1.0,14.0,HKJ_local_results_20240626,26-06-2024_Race1,False,1123,26,57
1.0,千杯敬典 (H321),潘明輝,姚本輝,124.0,1115.0,2.0,2.1,HKJ_local_results_20240626,26-06-2024_Race2,True,255,24,14
2.0,五福星 (J099),田泰安,羅富全,122.0,1094.0,1.0,6.7,HKJ_local_results_20240626,26-06-2024_Race2,True,51,27,41
3.0,至合拍 (J253),布文,沈集成,135.0,1052.0,4.0,5.5,HKJ_local_results_20240626,26-06-2024_Race2,True,1308,14,33
4.0,威武寶寶 (H105),潘頓,賀賢,127.0,1102.0,8.0,7.7,HKJ_local_results_20240626,26-06-2024_Race2,False,514,25,52
5.0,奔妙星 (H401),希威森,大衛希斯,132.0,1241.0,12.0,25.0,HKJ_local_results_20240626,26-06-2024_Race2,False,469,15,12
6.0,背背龍 (H374),董明朗,巫偉傑,120.0,1068.0,3.0,30.0,HKJ_local_results_20240626,26-06-2024_Race2,False,1296,40,21
7.0,晉神 (C476),黃智弘,葉楚航,117.0,1078.0,5.0,23.0,HKJ_local_results_20240626,26-06-2024_Race2,False,813,60,46
8.0,進優自在 (D258),鍾易禮,文家良,118.0,1133.0,7.0,18.0,HKJ_local_results_20240626,26-06-2024_Race2,False,1473,52,25
9.0,萬事靚 (H148),巴度,容天鵬,118.0,1246.0,11.0,78.0,HKJ_local_results_20240626,26-06-2024_Race2,False,1349,11,18
10.0,快趣神舟 (H375),艾兆禮,蘇偉賢,124.0,1098.0,6.0,56.0,HKJ_local_results_20240626,26-06-2024_Race2,False,685,31,50
11.0,宇宙動力 (H156),賀銘年,鄭俊偉,124.0,1163.0,9.0,15.0,HKJ_local_results_20240626,26-06-2024_Race2,False,525,47,54
12.0,紅錢到 (J116),何澤堯,呂健威,127.0,1184.0,10.0,39.0,HKJ_local_results_20240626,26-06-2024_Race2,False,1209,0,8
1.0,燊榮之星 (G071),潘頓,沈集成,135.0,1183.0,9.0,5.2,HKJ_local_results_20240626,26-06-2024_Race3,True,1014,25,33
2.0,家樂飛駒 (D267),艾兆禮,賀賢,116.0,1094.0,4.0,11.0,HKJ_local_results_20240626,26-06-2024_Race3,True,539,31,52
3.0,得意佳作 (G125),潘明輝,姚本輝,126.0,1062.0,3.0,7.6,HKJ_local_results_20240626,26-06-2024_Race3,True,651,24,14
4.0,赤馬雄風 (E028),布文,大衛希斯,135.0,1210.0,5.0,8.0,HKJ_local_results_20240626,26-06-2024_Race3,False,1406,14,12
5.0,共創成果 (J049),楊明綸,容天鵬,117.0,1039.0,10.0,31.0,HKJ_local_results_20240626,26-06-2024_Race3,False,137,20,18
6.0,陸知 (G120),何澤堯,黎昭昇,134.0,1207.0,8.0,10.0,HKJ_local_results_20240626,26-06-2024_Race3,False,1624,0,65
6.0,宏才 (G408),蔡明紹,蘇偉賢,115.0,1097.0,7.0,27.0,HKJ_local_results_20240626,26-06-2024_Race3,False,535,41,50
8.0,川河冠駒 (G139),黃智弘,方嘉柏,122.0,1048.0,1.0,4.5,HKJ_local_results_20240626,26-06-2024_Race3,False,582,60,26
9.0,超勁寶寶 (G364),霍宏聲,廖康銘,125.0,1157.0,6.0,24.0,HKJ_local_results_20240626,26-06-2024_Race3,False,1409,54,23
10.0,手錶之星 (H483),田泰安,巫偉傑,119.0,1134.0,2.0,4.9,HKJ_local_results_20240626,26-06-2024_Race3,False,724,27,21
11.0,金運來 (H159),希威森,文家良,129.0,1112.0,12.0,54.0,HKJ_local_results_20240626,26-06-2024_Race3,False,1532,15,25
12.0,蟲草之凰 (E107),鍾易禮,葉楚航,130.0,1095.0,11.0,36.0,HKJ_local_results_20240626,26-06-2024_Race3,False,1358,52,46
1.0,心想事成 (G012),霍宏聲,廖康銘,132.0,1237.0,6.0,6.0,HKJ_local_results_20240626,26-06-2024_Race4,True,659,54,23
2.0,精益大師 (H134),黃智弘,葉楚航,125.0,1070.0,2.0,2.0,HKJ_local_results_20240626,26-06-2024_Race4,True,1182,60,46
3.0,勇眼光 (D487),湯普新,大衛希斯,127.0,1293.0,4.0,27.0,HKJ_local_results_20240626,26-06-2024_Race4,True,210,22,12
4.0,良駒好友 (H454),田泰安,文家良,124.0,1182.0,7.0,20.0,HKJ_local_results_20240626,26-06-2024_Race4,False,1321,27,25
5.0,勇威神駒 (G471),布文,沈集成,135.0,1146.0,9.0,7.1,HKJ_local_results_20240626,26-06-2024_Race4,False,203,14,33
6.0,馬有運 (H121),巴度,伍鵬志,119.0,1128.0,11.0,15.0,HKJ_local_results_20240626,26-06-2024_Race4,False,1746,11,3
7.0,日日型 (E322),艾道拿,羅富全,132.0,1199.0,1.0,14.0,HKJ_local_results_20240626,26-06-2024_Race4,False,770,32,41
8.0,花好月盈 (H317),賀銘年,黎昭昇,118.0,1177.0,3.0,18.0,HKJ_local_results_20240626,26-06-2024_Race4,False,1325,47,65
9.0,夢幻駿駒 (J144),艾兆禮,方嘉柏,122.0,1106.0,8.0,10.0,HKJ_local_results_20240626,26-06-2024_Race4,False,391,31,26
10.0,旋風飛颺 (J086),潘頓,蔡約翰,120.0,993.0,12.0,37.0,HKJ_local_results_20240626,26-06-2024_Race4,False,764,25,48
11.0,好瑪威威 (J254),何澤堯,呂健威,129.0,1096.0,10.0,62.0,HKJ_local_results_20240626,26-06-2024_Race4,False,489,0,8
12.0,彪形猛將 (J088),楊明綸,蘇偉賢,119.0,1048.0,5.0,126.0,HKJ_local_results_20240626,26-06-2024_Race4,False,646,20,50
1.0,駟跑得 (G095),霍宏聲,廖康銘,132.0,1176.0,4.0,4.2,HKJ_local_results_20240626,26-06-2024_Race5,True,1753,54,23
2.0,我做到 (H381),艾兆禮,伍鵬志,135.0,1076.0,11.0,9.9,HKJ_local_results_20240626,26-06-2024_Race5,True,713,31,3
3.0,獎星 (H087),田泰安,羅富全,127.0,1148.0,5.0,2.8,HKJ_local_results_20240626,26-06-2024_Race5,True,1032,27,41
4.0,牽旺寶寶 (J109),鍾易禮,韋達,117.0,1040.0,9.0,86.0,HKJ_local_results_20240626,26-06-2024_Race5,False,1029,52,57
5.0,美麗歡聲 (H066),艾道拿,告東尼,129.0,1201.0,12.0,11.0,HKJ_local_results_20240626,26-06-2024_Race5,False,1269,32,9
6.0,星運皇爵 (H489),巴度,方嘉柏,117.0,1072.0,8.0,8.4,HKJ_local_results_20240626,26-06-2024_Race5,False,795,11,26
7.0,久久為金 (J110),董明朗,賀賢,131.0,1184.0,2.0,16.0,HKJ_local_results_20240626,26-06-2024_Race5,False,43,40,52
8.0,勁叻仔 (D513),蔡明紹,鄭俊偉,117.0,1092.0,3.0,28.0,HKJ_local_results_20240626,26-06-2024_Race5,False,186,41,54
9.0,小刺蛋 (G458),希威森,巫偉傑,127.0,1086.0,7.0,77.0,HKJ_local_results_20240626,26-06-2024_Race5,False,569,15,21
10.0,快快盈 (H393),周俊樂,大衛希斯,123.0,1056.0,1.0,7.2,HKJ_local_results_20240626,26-06-2024_Race5,False,674,3,12
11.0,神虎金剛 (J064),湯普新,葉楚航,119.0,1229.0,6.0,109.0,HKJ_local_results_20240626,26-06-2024_Race5,False,1124,22,46
12.0,極速之子 (H332),賀銘年,姚本輝,118.0,1060.0,10.0,21.0,HKJ_local_results_20240626,26-06-2024_Race5,False,883,47,14
1.0,包裝天將 (J277),潘頓,呂健威,128.0,1099.0,2.0,2.3,HKJ_local_results_20240626,26-06-2024_Race6,True,236,25,8
2.0,砂漿金剛 (G328),鍾易禮,告東尼,131.0,1052.0,1.0,2.8,HKJ_local_results_20240626,26-06-2024_Race6,True,1110,52,9
3.0,精選威 (G088),霍宏聲,廖康銘,133.0,1091.0,3.0,8.7,HKJ_local_results_20240626,26-06-2024_Race6,True,1192,54,23
4.0,木火同明 (C460),梁家俊,鄭俊偉,124.0,1109.0,9.0,67.0,HKJ_local_results_20240626,26-06-2024_Race6,False,853,19,54
5.0,精英至尊 (H133),田泰安,巫偉傑,122.0,1108.0,6.0,10.0,HKJ_local_results_20240626,26-06-2024_Race6,False,1189,27,21
6.0,駿先生 (H180),班德禮,賀賢,120.0,1065.0,5.0,15.0,HKJ_local_results_20240626,26-06-2024_Race6,False,1754,26,52
7.0,神舟皓祥 (G373),巴度,方嘉柏,124.0,1121.0,11.0,88.0,HKJ_local_results_20240626,26-06-2024_Race6,False,1122,11,26
8.0,東方寶寶 (J309),艾道拿,徐雨石,126.0,1079.0,7.0,25.0,HKJ_local_results_20240626,26-06-2024_Race6,False,861,32,24
9.0,駿寶 (G261),希威森,羅富全,131.0,1139.0,4.0,44.0,HKJ_local_results_20240626,26-06-2024_Race6,False,1756,15,41
10.0,光輝所願 (H373),董明朗,韋達,124.0,1074.0,12.0,86.0,HKJ_local_results_20240626,26-06-2024_Race6,False,118,40,57
11.0,添喜運 (J218),賀銘年,伍鵬志,121.0,1239.0,8.0,49.0,HKJ_local_results_20240626,26-06-2024_Race6,False,959,47,3
12.0,其藝先鋒 (E440),布文,丁冠豪,135.0,1205.0,10.0,28.0,HKJ_local_results_20240626,26-06-2024_Race6,False,139,14,0
1.0,合夥奔馳 (H408),潘頓,呂健威,128.0,1099.0,2.0,1.8,HKJ_local_results_20240626,26-06-2024_Race7,True,288,25,8
2.0,人和家興 (E061),艾兆禮,大衛希斯,124.0,1194.0,6.0,27.0,HKJ_local_results_20240626,26-06-2024_Race7,True,59,31,12
3.0,八駿巨昇 (H092),蔡明紹,告東尼,132.0,1149.0,1.0,3.8,HKJ_local_results_20240626,26-06-2024_Race7,True,132,41,9
4.0,明心知遇 (H256),巴度,蔡約翰,120.0,1115.0,8.0,11.0,HKJ_local_results_20240626,26-06-2024_Race7,False,781,11,48
5.0,昇瀧駒 (J141),田泰安,廖康銘,122.0,1161.0,9.0,16.0,HKJ_local_results_20240626,26-06-2024_Race7,False,779,27,23
6.0,合夥雄心 (E218),潘明輝,沈集成,120.0,1113.0,3.0,17.0,HKJ_local_results_20240626,26-06-2024_Race7,False,291,24,33
7.0,四季醒 (H223),希威森,黎昭昇,127.0,1114.0,7.0,75.0,HKJ_local_results_20240626,26-06-2024_Race7,False,362,15,65
8.0,晶晶日上 (H089),周俊樂,容天鵬,123.0,1211.0,4.0,8.0,HKJ_local_results_20240626,26-06-2024_Race7,False,817,3,18
9.0,實現夢想 (H308),何澤堯,羅富全,120.0,1259.0,5.0,42.0,HKJ_local_results_20240626,26-06-2024_Race7,False,554,0,41
1.0,爭金奪冠 (J138),田泰安,巫偉傑,115.0,1037.0,5.0,5.3,HKJ_local_results_20240626,26-06-2024_Race8,True,1021,27,21
2.0,浪漫老撾 (G476),梁家俊,巫偉傑,124.0,1161.0,11.0,20.0,HKJ_local_results_20240626,26-06-2024_Race8,True,948,19,21
3.0,博望坡 (H265),布文,呂健威,132.0,1036.0,3.0,6.7,HKJ_local_results_20240626,26-06-2024_Race8,True,268,14,8
4.0,奮鬥心 (J267),何澤堯,伍鵬志,131.0,987.0,7.0,14.0,HKJ_local_results_20240626,26-06-2024_Race8,False,474,0,3
5.0,喜蓮勇略 (J207),希威森,沈集成,126.0,1005.0,6.0,2.3,HKJ_local_results_20240626,26-06-2024_Race8,False,340,15,33
6.0,川河首駒 (G333),蔡明紹,方嘉柏,117.0,1151.0,10.0,17.0,HKJ_local_results_20240626,26-06-2024_Race8,False,586,41,26
7.0,黑桃火箭 (G170),班德禮,方嘉柏,120.0,1162.0,4.0,10.0,HKJ_local_results_20240626,26-06-2024_Race8,False,1809,26,26
8.0,威武覺醒 (G165),周俊樂,呂健威,127.0,1102.0,2.0,12.0,HKJ_local_results_20240626,26-06-2024_Race8,False,517,3,8
9.0,精彩生活 (E192),艾兆禮,姚本輝,135.0,1153.0,1.0,17.0,HKJ_local_results_20240626,26-06-2024_Race8,False,1177,31,14
10.0,皇帝英豪 (J247),巴度,韋達,116.0,1030.0,8.0,71.0,HKJ_local_results_20240626,26-06-2024_Race8,False,1074,11,57
11.0,大紅袍 (E445),巫顯東,羅富全,120.0,1192.0,9.0,56.0,HKJ_local_results_20240626,26-06-2024_Race8,False,422,10,41
1.0,大將 (J074),潘頓,韋達,133.0,1039.0,3.0,3.0,HKJ_local_results_20241127,27-11-2024_Race1,True,406,25,57
2.0,上市魅力 (H196),黃智弘,蘇偉賢,125.0,1128.0,9.0,16.0,HKJ_local_results_20241127,27-11-2024_Race1,True,22,60,50
3.0,樂天派 (E166),湯普新,大衛希斯,120.0,1143.0,1.0,25.0,HKJ_local_results_20241127,27-11-2024_Race1,True,895,22,12
4.0,領頭先駒 (G313),希威森,容天鵬,127.0,1058.0,6.0,10.0,HKJ_local_results_20241127,27-11-2024_Race1,False,1692,15,18
5.0,滿載歸來 (H083),梁家俊,容天鵬,125.0,1200.0,2.0,8.7,HKJ_local_results_20241127,27-11-2024_Race1,False,978,19,18
6.0,極速之子 (H332),蔡明紹,姚本輝,122.0,1080.0,4.0,6.1,HKJ_local_results_20241127,27-11-2024_Race1,False,883,41,14
7.0,九尾狐 (J059),潘明輝,賀賢,123.0,1052.0,11.0,32.0,HKJ_local_results_20241127,27-11-2024_Race1,False,46,24,52
8.0,永勝金駒 (H471),周俊樂,丁冠豪,127.0,1043.0,5.0,4.4,HKJ_local_results_20241127,27-11-2024_Race1,False,931,3,0
9.0,香港精神 (D241),鍾易禮,葉楚航,128.0,1044.0,8.0,32.0,HKJ_local_results_20241127,27-11-2024_Race1,False,1737,52,46
10.0,牽旺寶寶 (J109),霍宏聲,游達榮,130.0,1031.0,7.0,9.4,HKJ_local_results_20241127,27-11-2024_Race1,False,1029,54,36
11.0,電訊子彈 (J097),董明朗,徐雨石,121.0,1100.0,10.0,90.0,HKJ_local_results_20241127,27-11-2024_Race1,False,1655,40,24
1.0,同滿滿 (G400),艾兆禮,伍鵬志,123.0,1097.0,3.0,7.4,HKJ_local_results_20241127,27-11-2024_Race2,True,306,31,3
2.0,開心馬 (H061),蔡明紹,文家良,134.0,1117.0,4.0,10.0,HKJ_local_results_20241127,27-11-2024_Race2,True,1618,41,25
3.0,前風 (E281),楊明綸,徐雨石,118.0,1068.0,5.0,7.6,HKJ_local_results_20241127,27-11-2024_Race2,True,157,20,24
4.0,連連勝利 (H097),潘明輝,游達榮,133.0,1062.0,2.0,4.9,HKJ_local_results_20241127,27-11-2024_Race2,False,1467,24,36
5.0,電路十號 (G429),何澤堯,蘇偉賢,131.0,1031.0,1.0,6.7,HKJ_local_results_20241127,27-11-2024_Race2,False,1664,0,50
6.0,謙謙君子 (G352),周俊樂,葉楚航,133.0,1055.0,7.0,11.0,HKJ_local_results_20241127,27-11-2024_Race2,False,1372,3,46
7.0,天分高 (H046),黃智弘,方嘉柏,124.0,1039.0,11.0,12.0,HKJ_local_results_20241127,27-11-2024_Race2,False,431,60,26
8.0,旋風飛颺 (J086),潘頓,蔡約翰,133.0,1032.0,6.0,7.5,HKJ_local_results_20241127,27-11-2024_Race2,False,764,25,48
9.0,友誼至佳 (E208),班德禮,韋達,121.0,1187.0,10.0,51.0,HKJ_local_results_20241127,27-11-2024_Race2,False,280,26,57
10.0,驍勇善戰 (J029),希威森,韋達,134.0,1082.0,9.0,44.0,HKJ_local_results_20241127,27-11-2024_Race2,False,1771,15,57
11.0,鑽飾翱翔 (G201),霍宏聲,姚本輝,124.0,1202.0,8.0,7.1,HKJ_local_results_20241127,27-11-2024_Race2,False,1593,54,14
12.0,會展二號 (H371),鍾易禮,告東尼,123.0,1143.0,12.0,47.0,HKJ_local_results_20241127,27-11-2024_Race2,False,835,52,9
1.0,都靈勇士 (G150),潘頓,文家良,128.0,1120.0,10.0,16.0,HKJ_local_results_20241127,27-11-2024_Race3,True,1493,25,25
2.0,美麗歡聲 (H066),艾道拿,告東尼,126.0,1191.0,6.0,5.4,HKJ_local_results_20241127,27-11-2024_Race3,True,1269,32,9
3.0,經典時代 (J440),霍宏聲,廖康銘,129.0,1219.0,2.0,6.0,HKJ_local_results_20241127,27-11-2024_Race3,True,1220,54,23
4.0,喜勝威龍 (G395),黃智弘,大衛希斯,114.0,1125.0,4.0,4.2,HKJ_local_results_20241127,27-11-2024_Race3,False,326,60,12
5.0,奮鬥輝煌 (J236),湯普新,游達榮,123.0,1044.0,8.0,23.0,HKJ_local_results_20241127,27-11-2024_Race3,False,475,22,36
6.0,銀皇興標 (H420),梁家俊,羅富全,132.0,1178.0,3.0,35.0,HKJ_local_results_20241127,27-11-2024_Race3,False,1552,19,41
7.0,極速滿貫 (G277),布文,黎昭昇,126.0,1024.0,1.0,7.0,HKJ_local_results_20241127,27-11-2024_Race3,False,886,14,65
8.0,波爾多 (E273),麥道朗,蔡約翰,134.0,1076.0,11.0,7.0,HKJ_local_results_20241127,27-11-2024_Race3,False,938,58,48
9.0,金德義 (H106),巴度,賀賢,120.0,1041.0,12.0,12.0,HKJ_local_results_20241127,27-11-2024_Race3,False,1517,11,52
10.0,帥炸 (H402),周俊樂,蘇偉賢,133.0,1031.0,9.0,25.0,HKJ_local_results_20241127,27-11-2024_Race3,False,600,3,50
11.0,越駿開心 (J117),蔡明紹,巫偉傑,131.0,1232.0,7.0,22.0,HKJ_local_results_20241127,27-11-2024_Race3,False,1435,41,21
12.0,千里如飛 (J221),何澤堯,伍鵬志,121.0,1073.0,5.0,20.0,HKJ_local_results_20241127,27-11-2024_Race3,False,256,0,3
1.0,亞福得寶 (J242),麥道朗,大衛希斯,123.0,1244.0,9.0,7.1,HKJ_local_results_20241127,27-11-2024_Race4,True,55,58,12
2.0,管之友 (E496),潘頓,賀賢,121.0,1145.0,4.0,5.3,HKJ_local_results_20241127,27-11-2024_Race4,True,1171,25,52
3.0,盈益善 (H431),何澤堯,游達榮,135.0,1101.0,8.0,2.7,HKJ_local_results_20241127,27-11-2024_Race4,True,1088,0,36
4.0,八駿笑昇 (H296),班德禮,告東尼,131.0,1109.0,10.0,14.0,HKJ_local_results_20241127,27-11-2024_Race4,False,134,26,9
5.0,客家之光 (J105),周俊樂,沈集成,122.0,1140.0,12.0,23.0,HKJ_local_results_20241127,27-11-2024_Race4,False,538,3,33
6.0,幸運同行 (J331),布文,蔡約翰,127.0,1012.0,7.0,19.0,HKJ_local_results_20241127,27-11-2024_Race4,False,619,14,48
7.0,國大合 (G322),希威森,廖康銘,124.0,1061.0,6.0,23.0,HKJ_local_results_20241127,27-11-2024_Race4,False,364,15,23
8.0,皇仁福星 (H128),艾兆禮,伍鵬志,129.0,1150.0,2.0,13.0,HKJ_local_results_20241127,27-11-2024_Race4,False,1071,31,3
9.0,飛馬將軍 (G189),蔡明紹,丁冠豪,117.0,1029.0,3.0,17.0,HKJ_local_results_20241127,27-11-2024_Race4,False,1727,41,0
10.0,閃亮老撾 (J322),梁家俊,巫偉傑,121.0,1172.0,11.0,58.0,HKJ_local_results_20241127,27-11-2024_Race4,False,1599,19,21
11.0,符號 (E194),巴度,徐雨石,121.0,1021.0,5.0,7.4,HKJ_local_results_20241127,27-11-2024_Race4,False,1170,11,24
12.0,太陽高高 (H390),賀銘年,容天鵬,121.0,1186.0,1.0,44.0,HKJ_local_results_20241127,27-11-2024_Race4,False,463,47,18
1.0,決一劍 (J484),霍宏聲,廖康銘,128.0,1132.0,7.0,5.0,HKJ_local_results_20241127,27-11-2024_Race5,True,935,54,23
2.0,至合拍 (J253),麥道朗,沈集成,132.0,1032.0,2.0,3.2,HKJ_local_results_20241127,27-11-2024_Race5,True,1308,58,33
3.0,北地烈馬 (J488),潘頓,葉楚航,125.0,1143.0,11.0,14.0,HKJ_local_results_20241127,27-11-2024_Race5,True,246,25,46
4.0,五福星 (J099),何澤堯,羅富全,120.0,1078.0,3.0,4.1,HKJ_local_results_20241127,27-11-2024_Race5,False,51,0,41
5.0,小皇爺 (J546),周俊樂,容天鵬,126.0,1079.0,4.0,26.0,HKJ_local_results_20241127,27-11-2024_Race5,False,571,3,18
6.0,鑽石寶寶 (G063),湯普新,姚本輝,122.0,1172.0,5.0,60.0,HKJ_local_results_20241127,27-11-2024_Race5,False,1587,22,14
7.0,仁仁之寶 (G119),艾道拿,黎昭昇,132.0,1248.0,12.0,54.0,HKJ_local_results_20241127,27-11-2024_Race5,False,60,32,65
8.0,陽明閃耀 (J160),巴度,蔡約翰,117.0,1105.0,1.0,12.0,HKJ_local_results_20241127,27-11-2024_Race5,False,1629,11,48
9.0,銳高 (J375),楊明綸,文家良,122.0,1179.0,6.0,101.0,HKJ_local_results_20241127,27-11-2024_Race5,False,1559,20,25
10.0,飛雲 (H320),布文,方嘉柏,129.0,1086.0,9.0,6.2,HKJ_local_results_20241127,27-11-2024_Race5,False,1725,14,26
11.0,精彩勇士 (D387),黃智弘,大衛希斯,124.0,1184.0,10.0,44.0,HKJ_local_results_20241127,27-11-2024_Race5,False,1175,60,12
12.0,燈胆皇 (J241),艾兆禮,伍鵬志,125.0,1177.0,8.0,22.0,HKJ_local_results_20241127,27-11-2024_Race5,False,1013,31,3
1.0,耀寶駒 (H323),布文,黎昭昇,135.0,1100.0,7.0,6.8,HKJ_local_results_20241127,27-11-2024_Race6,True,1283,14,65
2.0,金匯昇昇 (H242),麥道朗,蔡約翰,127.0,1016.0,8.0,5.7,HKJ_local_results_20241127,27-11-2024_Race6,True,1511,58,48
3.0,九秒九 (E495),董明朗,方嘉柏,117.0,1181.0,3.0,26.0,HKJ_local_results_20241127,27-11-2024_Race6,True,47,40,26
4.0,飛黃 (J406),周俊樂,容天鵬,122.0,1068.0,5.0,20.0,HKJ_local_results_20241127,27-11-2024_Race6,False,1731,3,18
5.0,好瑪威威 (J254),何澤堯,呂健威,119.0,1066.0,2.0,21.0,HKJ_local_results_20241127,27-11-2024_Race6,False,489,0,8
6.0,威武寶寶 (H105),艾道拿,賀賢,121.0,1105.0,1.0,3.8,HKJ_local_results_20241127,27-11-2024_Race6,False,514,32,52
7.0,皇帝英明 (G264),班德禮,韋達,135.0,1124.0,10.0,16.0,HKJ_local_results_20241127,27-11-2024_Race6,False,1073,26,57
8.0,新力 (H325),鍾易禮,鄭俊偉,123.0,1097.0,6.0,5.6,HKJ_local_results_20241127,27-11-2024_Race6,False,749,52,54
9.0,勇創派對 (E368),希威森,蘇偉賢,116.0,1040.0,11.0,59.0,HKJ_local_results_20241127,27-11-2024_Race6,False,200,15,50
10.0,手機錶鑽 (J450),楊明綸,巫偉傑,127.0,1138.0,4.0,40.0,HKJ_local_results_20241127,27-11-2024_Race6,False,722,20,21
11.0,海藍寶 (H343),艾兆禮,游達榮,123.0,1027.0,9.0,6.6,HKJ_local_results_20241127,27-11-2024_Race6,False,954,31,36
12.0,儀琪之寶 (H351),蔡明紹,廖康銘,118.0,1185.0,12.0,15.0,HKJ_local_results_20241127,27-11-2024_Race6,False,105,41,23
1.0,美麗緣分 (H281),艾兆禮,羅富全,134.0,1184.0,9.0,4.8,HKJ_local_results_20241127,27-11-2024_Race7,True,1272,31,41
2.0,電訊驕陽 (J332),董明朗,徐雨石,122.0,1041.0,4.0,12.0,HKJ_local_results_20241127,27-11-2024_Race7,True,1658,40,24
3.0,日頌月讚 (J102),艾道拿,賀賢,125.0,1082.0,6.0,9.2,HKJ_local_results_20241127,27-11-2024_Race7,True,773,32,52
4.0,木火同明 (C460),楊明綸,鄭俊偉,117.0,1136.0,1.0,8.0,HKJ_local_results_20241127,27-11-2024_Race7,False,853,20,54
5.0,光輝所願 (H373),蔡明紹,韋達,121.0,1081.0,2.0,8.2,HKJ_local_results_20241127,27-11-2024_Race7,False,118,41,57
6.0,運來伍寶 (J153),潘明輝,游達榮,122.0,1101.0,10.0,41.0,HKJ_local_results_20241127,27-11-2024_Race7,False,1474,24,36
7.0,伶俐驫駒 (H108),希威森,容天鵬,119.0,1118.0,11.0,17.0,HKJ_local_results_20241127,27-11-2024_Race7,False,68,15,18
8.0,閃電 (G130),麥道朗,沈集成,129.0,1168.0,3.0,3.7,HKJ_local_results_20241127,27-11-2024_Race7,False,1604,58,33
9.0,風中勁松 (G081),布文,方嘉柏,133.0,1092.0,12.0,33.0,HKJ_local_results_20241127,27-11-2024_Race7,False,1697,14,26
